Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mc-0619024,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см","<p><strong>Трапезна маса TEROC за външна употреба, бял алуминий, Ф70 см</strong></p><ul>
<li>
<strong>Материал:</strong> Алуминий</li>
<li>
<strong>Цвят:</strong> Бял</li>
<li>
<strong>Форма:</strong> Кръгла</li>
<li>
<strong>Подходяща за:</strong> Външна употреба</li>
<li>
<strong>Плот:</strong> Алуминий с дебелина 1.2mm с електростатично покритие (powder coating)</li>
<li>
<strong>Рамка:</strong> Алуминий с диаметър Ф30mm и 22mm, дебелина 1.2mm с електростатично покритие (powder coating)</li>
<li>
<strong>Размери:</strong> Диаметър 70 см, Височина 44 см, Разстояние между краката 44x44 см</li>
<li>
<strong>Поддръжка:</strong> Лесно почистване с влажна кърпа, не изисква специална грижа благодарение на електростатичното покритие. Препоръчва се покриване или съхранение при екстремни метеорологични условия за по-дълъг живот.</li>
</ul><p>Минималистичен и модерен дизайн, съчетан с издръжливост за всеки външен кът. Трапезната маса TEROC в бял алуминий е идеалната основа за релакс на балкон или в градина.</p>",Europe,,Градински маси,"Градина, Градински маси, Градински мебели",false,Title,Default Title,,,,,,,,0619024,4800.0,shopify,53,deny,manual,163.22,110.37,true,true,,,,,5208067208055,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434.jpg?v=1779955076,1,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 1",false,"Трапезна маса TEROC, бял алуминий, Ф70x44 см, външна употреба","Трапезна маса TEROC от бял алуминий, устойчива и лека, идеална за външни пространства като балкони и градини, с модерен минималистичен дизайн.",,,,,,,,,,,,,,,,,,kg,,,draft
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-1.jpg?v=1779955076,2,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 2",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-2.jpg?v=1779955075,3,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 3",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-3.jpg?v=1779955075,4,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 4",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-4.jpg?v=1779955075,5,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 5",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-5.jpg?v=1779955075,6,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 6",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-6.jpg?v=1779955075,7,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 7",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-7.jpg?v=1779955076,8,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 8",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-8.jpg?v=1779955076,9,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 9",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-mesis-stroggylo-exchoroy-fb96434-9.jpg?v=1779955076,10,"Трапезна маса за външна употреба TEROC, бял алуминий, Ф70x44 см - снимка 10",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см","<p><strong>Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см</strong></p><ul>
<li>
<strong>Материал:</strong> алуминий</li>
<li>
<strong>Цвят:</strong> сиво</li>
<li>
<strong>Форма:</strong> кръгла</li>
<li>
<strong>Подходящо за:</strong> външна употреба</li>
<li>
<strong>Повърхност на бюрото:</strong> алуминий с дебелина 1.2mm с електростатично покритие (powder coating)</li>
<li>
<strong>Рамка:</strong> алуминий с диаметър Ф30mm и 22mm, дебелина 1.2mm, с електростатично покритие (powder coating)</li>
<li>
<strong>Размери:</strong> диаметър 47 см, височина 53 см, разстояние между краката 30x30 см</li>
</ul><p>Бюро TEROC е идеалният избор за стилни и функционални външни пространства. Изработено изцяло от алуминий, съчетава здравина с минималистичен дизайн, а сивият цвят придава вечен характер, който лесно се вписва във всяка декорация.</p><p>Кръглата форма създава хармонична и приветлива атмосфера, подходяща за моменти на релакс на балкон, веранда или в градината. Леко и здраво, бюрото се пренася лесно и е устойчиво на външни условия.</p><p>TEROC предлага перфектен баланс между дизайн и практичност, добавяйки модерен и премиум елемент във вашето външно пространство.</p><p><strong>Предимства:</strong></p><ul>
<li>Минималистичен и модерен дизайн, подходящ навсякъде</li>
<li>Здрава алуминиева конструкция за външна употреба</li>
<li>Лесно пренасяне благодарение на лек материал</li>
<li>Вечен сив цвят, който се комбинира лесно</li>
</ul><p><strong>Поддръжка:</strong></p><ul>
<li>Лесно почистване с влажна кърпа</li>
<li>Не изисква специална грижа благодарение на електростатичното покритие</li>
<li>Препоръчва се покриване или съхранение при екстремни метеорологични условия за по-дълъг живот</li>
</ul><p>Минималистичен дизайн и здравина за всяко външно пространство. Бюро TEROC в сив алуминий е идеалната основа за моменти на релакс на балкон или в градина.</p>",Europe,,Градински маси,"Градина, Градински маси, Градински мебели",false,Title,Default Title,,,,,,,,0619019,3100.0,shopify,69,deny,manual,86.18,58.37,true,true,,,,,5208067208017,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb_43d91238-6b0e-41bb-a8d5-00255a6f63f4.jpg?v=1779955073,1,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 1",false,"Бюро TEROC за външна употреба, алуминий, сиво, Ф47x53см","Минималистично бюро TEROC от алуминий в сиво, устойчиво и леко, идеално за балкон, веранда или градина.",,,,,,,,,,,,,,,,,,kg,,,draft
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-1_df4f96d2-77d7-419c-9268-5d6c61a8eb13.jpg?v=1779955073,2,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 2",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-2_45ceb8e7-084d-4422-ae68-be841ba698f0.jpg?v=1779955074,3,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 3",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-3_a949f8c3-ce68-42e1-8e82-33dc26b90b59.jpg?v=1779955074,4,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 4",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-4_0ac44038-569b-4580-bfb4-273b61d038e0.jpg?v=1779955074,5,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 5",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-5_769d8405-6789-4957-bb7d-15b6efd828ef.jpg?v=1779955074,6,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 6",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-6_4bb37244-8d99-46e4-8297-d9380a93c0de.jpg?v=1779955074,7,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 7",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-7_a3e26ef4-7861-4929-9a88-372528a82415.jpg?v=1779955074,8,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 8",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-8_5e1d78e5-9710-48b0-aa42-4fdcf4d9f112.jpg?v=1779955073,9,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 9",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb-9_29d144df-f62c-4ede-af34-1600a0768f8c.jpg?v=1779955074,10,"Бюро за външна употреба TEROC, алуминий, сиво, Ф47x53см - снимка 10",,,,,,,,,,,,,,,,,,,,,,,,
mc-0619020,"Бюро за външна употреба TEROC, алуминиево, капучино, Ф47x53см","<p><strong>Помощна маса за външна употреба TEROC, кръгла, Ф47 – алуминий в капучино оттенък</strong></p><ul>
<li>
<strong>Материал:</strong> алуминий</li>
<li>
<strong>Цвят:</strong> капучино</li>
<li>
<strong>Форма:</strong> кръгла</li>
<li>
<strong>Подходяща за:</strong> външна употреба</li>
<li>
<strong>Повърхност на масата:</strong> алуминий с дебелина 1.2mm с електростатично покритие (powder coating)</li>
<li>
<strong>Рамка:</strong> алуминий с диаметър Ф30mm и 22mm, дебелина 1.2mm, с електростатично покритие (powder coating)</li>
<li>
<strong>Размери:</strong> диаметър 47 см, височина 53 см, разстояние между краката 30x30 см</li>
<li>
<strong>Предимства:</strong> минималистичен и модерен дизайн, издръжлива алуминиева конструкция, лесна за преместване благодарение на лекото тегло, мек капучино цвят, който се съчетава лесно</li>
<li>
<strong>Поддръжка:</strong> лесно почистване с влажна кърпа, не изисква специални грижи благодарение на електростатичното покритие, препоръчва се покриване или съхранение при екстремни метеорологични условия за по-дълъг живот</li>
</ul><p>Минималистичен дизайн и издръжливост за всеки външен кът. Помощната маса TEROC в капучино алуминий е идеалната основа за моменти на релакс на балкона или в градината.</p>",Europe,,Градински маси,"Градина, Градински маси, Градински мебели",false,Title,Default Title,,,,,,,,0619020,3100.0,shopify,75,deny,manual,86.18,58.37,true,true,,,,,5208067208031,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-boithitiko-stroggylo-exchoroy-fb_c2356e90-3891-4efe-8114-1b3cd0836f9c.jpg?v=1779955073,1,"Бюро за външна употреба TEROC, алуминиево, капучино, Ф47x53см - снимка 1",false,"Външна помощна маса TEROC, алуминий, капучино, Ф47x53см","Външна помощна маса TEROC от алуминий в капучино цвят, с кръгла форма и минималистичен дизайн, идеална за балкон, веранда или градина.",,,,,,,,,,,,,,,,,,kg,,,draft
